Mailing City,Mailing State/Province,Mailing Zip/Postal Code,Mailing Country,Start Term and Year,Name,Population,Median_Income,Median_Age,Bachelor_Degree,Total_Education_Population,Graduate_Professional_Degree,White_Alone,Black_Alone,Hispanic_Latino,Employment_Status,Unemployment,Total_Health_Insurance_Coverage,Without_Health_Insurance,Total_Pop_Poverty_Status,Below_Poverty_Level,Median_Home_Value,Median_Gross_Rent,Owner_Occupied_Units,Renter_Occupied_Units,Non_English_Speakers,Means_of_Transportation_to_Work,Total_Pop_Marital_Status,Married_Population,ZCTA
Victorville,CA,92394,United States,Fall 2019,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2019,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2019,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2020,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2020,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2020,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2020,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2021,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2021,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2021,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2021,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2022,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2022,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2022,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2022,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2022,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2022,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2023,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2023,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92394,United States,Fall 2023,ZCTA5 92394,39939,73028,30.7,5938,23547,1876,14858,8269,5695,29212,1328,36197,0,35476,6306,308600,1441,6157,3500,,476825.0,29755,7650,92394
Victorville,CA,92392,United States,Fall 2019,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2019,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2020,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2020,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2020,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2021,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2021,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Spring 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2021,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Spring 2021,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Spring 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2021,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2021,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2021,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2021,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2022,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2023,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2023,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2023,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2023,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2023,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2023,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
Victorville,CA,92392,United States,Fall 2023,ZCTA5 92392,61859,73860,32.4,10119,37014,3209,26312,9802,13798,45478,2635,61730,88,61356,10418,328200,1707,11363,5423,,944130.0,46344,9326,92392
View Park,CA,90008,United States,Fall 2019,ZCTA5 90008,33076,57880,41.6,4476,24361,2020,3129,21047,1867,27796,1580,33053,0,32921,6033,920700,1468,4632,10062,,478795.0,28002,7233,90008
Villa Park,CA,92807,United States,Fall 2023,ZCTA5 92807,36117,133894,42.6,4074,25831,2728,23390,495,19327,29745,872,36061,26,36022,2267,874400,2851,10057,2332,,466245.0,30279,4594,92807
Villa Park,CA,92861,United States,Fall 2019,ZCTA5 92861,5814,189306,51.7,579,4327,485,4105,40,3662,4780,31,5814,0,5814,416,1469200,-666666666,1737,189,,45420.0,4822,554,92861
Villa Park,CA,92861,United States,Fall 2019,ZCTA5 92861,5814,189306,51.7,579,4327,485,4105,40,3662,4780,31,5814,0,5814,416,1469200,-666666666,1737,189,,45420.0,4822,554,92861
Villa Park,CA,92861,United States,Fall 2020,ZCTA5 92861,5814,189306,51.7,579,4327,485,4105,40,3662,4780,31,5814,0,5814,416,1469200,-666666666,1737,189,,45420.0,4822,554,92861
Villa Park,CA,92861,United States,Fall 2021,ZCTA5 92861,5814,189306,51.7,579,4327,485,4105,40,3662,4780,31,5814,0,5814,416,1469200,-666666666,1737,189,,45420.0,4822,554,92861
Villa Park,CA,92861,United States,Fall 2022,ZCTA5 92861,5814,189306,51.7,579,4327,485,4105,40,3662,4780,31,5814,0,5814,416,1469200,-666666666,1737,189,,45420.0,4822,554,92861
Villa Park,CA,92861,United States,Fall 2022,ZCTA5 92861,5814,189306,51.7,579,4327,485,4105,40,3662,4780,31,5814,0,5814,416,1469200,-666666666,1737,189,,45420.0,4822,554,92861
Villa Park,CA,92861,United States,Fall 2023,ZCTA5 92861,5814,189306,51.7,579,4327,485,4105,40,3662,4780,31,5814,0,5814,416,1469200,-666666666,1737,189,,45420.0,4822,554,92861
Visalia,CA,93277,United States,Fall 2019,ZCTA5 93277,54127,73801,34.6,7220,34959,4611,32559,1866,22271,41767,1422,53682,56,53478,6544,293300,1307,11098,7427,,458940.0,42549,8411,93277
Visalia,CA,93277,United States,Fall 2021,ZCTA5 93277,54127,73801,34.6,7220,34959,4611,32559,1866,22271,41767,1422,53682,56,53478,6544,293300,1307,11098,7427,,458940.0,42549,8411,93277
Visalia,CA,93277,United States,Fall 2021,ZCTA5 93277,54127,73801,34.6,7220,34959,4611,32559,1866,22271,41767,1422,53682,56,53478,6544,293300,1307,11098,7427,,458940.0,42549,8411,93277
Visalia,CA,93277,United States,Fall 2022,ZCTA5 93277,54127,73801,34.6,7220,34959,4611,32559,1866,22271,41767,1422,53682,56,53478,6544,293300,1307,11098,7427,,458940.0,42549,8411,93277
Visalia,CA,93277,United States,Fall 2022,ZCTA5 93277,54127,73801,34.6,7220,34959,4611,32559,1866,22271,41767,1422,53682,56,53478,6544,293300,1307,11098,7427,,458940.0,42549,8411,93277
Visalia,CA,93277,United States,Fall 2023,ZCTA5 93277,54127,73801,34.6,7220,34959,4611,32559,1866,22271,41767,1422,53682,56,53478,6544,293300,1307,11098,7427,,458940.0,42549,8411,93277
Visalia,CA,93277,United States,Fall 2023,ZCTA5 93277,54127,73801,34.6,7220,34959,4611,32559,1866,22271,41767,1422,53682,56,53478,6544,293300,1307,11098,7427,,458940.0,42549,8411,93277
Visalia,CA,93277,United States,Fall 2023,ZCTA5 93277,54127,73801,34.6,7220,34959,4611,32559,1866,22271,41767,1422,53682,56,53478,6544,293300,1307,11098,7427,,458940.0,42549,8411,93277
Visalia,CA,93291,United States,Fall 2021,ZCTA5 93291,61439,75679,32.5,7744,38028,3479,29312,1133,20395,44926,1656,59610,22,59570,8058,366800,1196,10795,7648,,568300.0,46039,8598,93291
Visalia,CA,93291,United States,Fall 2022,ZCTA5 93291,61439,75679,32.5,7744,38028,3479,29312,1133,20395,44926,1656,59610,22,59570,8058,366800,1196,10795,7648,,568300.0,46039,8598,93291
Visalia,CA,93291,United States,Fall 2023,ZCTA5 93291,61439,75679,32.5,7744,38028,3479,29312,1133,20395,44926,1656,59610,22,59570,8058,366800,1196,10795,7648,,568300.0,46039,8598,93291
Visalia,CA,93291,United States,Fall 2023,ZCTA5 93291,61439,75679,32.5,7744,38028,3479,29312,1133,20395,44926,1656,59610,22,59570,8058,366800,1196,10795,7648,,568300.0,46039,8598,93291
Visalia,CA,93291,United States,Fall 2023,ZCTA5 93291,61439,75679,32.5,7744,38028,3479,29312,1133,20395,44926,1656,59610,22,59570,8058,366800,1196,10795,7648,,568300.0,46039,8598,93291
Visalia,CA,93292,United States,Fall 2021,ZCTA5 93292,44759,77670,32.6,6686,27882,3233,24226,677,15522,32972,969,44435,30,44153,5636,295800,1379,8723,5145,,379285.0,33727,6318,93292
Vista,CA,92083,United States,Fall 2020,ZCTA5 92083,37864,80160,34.1,5310,24327,2190,19682,1108,10688,29779,1596,37261,67,37488,4446,564500,1929,5443,5816,,462385.0,30345,6696,92083
Vista,CA,92083,United States,Fall 2022,ZCTA5 92083,37864,80160,34.1,5310,24327,2190,19682,1108,10688,29779,1596,37261,67,37488,4446,564500,1929,5443,5816,,462385.0,30345,6696,92083
Vista,CA,92084,United States,Fall 2019,ZCTA5 92084,49971,94768,35.5,7047,32470,2680,30072,1109,20351,39373,1435,49293,105,49362,4595,689500,1845,8662,6345,,601270.0,40060,8049,92084
Vista,CA,92084,United States,Spring 2020,ZCTA5 92084,49971,94768,35.5,7047,32470,2680,30072,1109,20351,39373,1435,49293,105,49362,4595,689500,1845,8662,6345,,601270.0,40060,8049,92084
Vista,CA,92084,United States,Fall 2019,ZCTA5 92084,49971,94768,35.5,7047,32470,2680,30072,1109,20351,39373,1435,49293,105,49362,4595,689500,1845,8662,6345,,601270.0,40060,8049,92084
Vista,CA,92084,United States,Fall 2020,ZCTA5 92084,49971,94768,35.5,7047,32470,2680,30072,1109,20351,39373,1435,49293,105,49362,4595,689500,1845,8662,6345,,601270.0,40060,8049,92084
Vista,CA,92084,United States,Fall 2021,ZCTA5 92084,49971,94768,35.5,7047,32470,2680,30072,1109,20351,39373,1435,49293,105,49362,4595,689500,1845,8662,6345,,601270.0,40060,8049,92084
Vista,CA,92084,United States,Fall 2021,ZCTA5 92084,49971,94768,35.5,7047,32470,2680,30072,1109,20351,39373,1435,49293,105,49362,4595,689500,1845,8662,6345,,601270.0,40060,8049,92084
Vista,CA,92084,United States,Fall 2021,ZCTA5 92084,49971,94768,35.5,7047,32470,2680,30072,1109,20351,39373,1435,49293,105,49362,4595,689500,1845,8662,6345,,601270.0,40060,8049,92084
Vista,CA,92084,United States,Fall 2023,ZCTA5 92084,49971,94768,35.5,7047,32470,2680,30072,1109,20351,39373,1435,49293,105,49362,4595,689500,1845,8662,6345,,601270.0,40060,8049,92084
Vista,CA,92081,United States,Fall 2019,ZCTA5 92081,29475,99153,38.0,3377,20830,2054,19050,1506,15444,23791,850,28583,29,28694,3143,681400,2323,5666,4930,,318665.0,24213,4538,92081
Vista,CA,92081,United States,Fall 2020,ZCTA5 92081,29475,99153,38.0,3377,20830,2054,19050,1506,15444,23791,850,28583,29,28694,3143,681400,2323,5666,4930,,318665.0,24213,4538,92081
Vista,CA,92081,United States,Fall 2019,ZCTA5 92081,29475,99153,38.0,3377,20830,2054,19050,1506,15444,23791,850,28583,29,28694,3143,681400,2323,5666,4930,,318665.0,24213,4538,92081
Vista,CA,92081,United States,Fall 2019,ZCTA5 92081,29475,99153,38.0,3377,20830,2054,19050,1506,15444,23791,850,28583,29,28694,3143,681400,2323,5666,4930,,318665.0,24213,4538,92081
Vista,CA,92081,United States,Fall 2020,ZCTA5 92081,29475,99153,38.0,3377,20830,2054,19050,1506,15444,23791,850,28583,29,28694,3143,681400,2323,5666,4930,,318665.0,24213,4538,92081
Vista,CA,92081,United States,Summer 2022,ZCTA5 92081,29475,99153,38.0,3377,20830,2054,19050,1506,15444,23791,850,28583,29,28694,3143,681400,2323,5666,4930,,318665.0,24213,4538,92081
Vonore,TN,37885,United States,Summer 2019,ZCTA5 37885,5855,69712,54.9,1376,4930,471,5493,156,5452,5370,35,5853,0,5851,460,265000,834,2024,625,,56385.0,5396,620,37885
Waipahu,HI,96797,United States,Fall 2020,ZCTA5 96797,72605,104590,40.6,14047,51831,6611,4490,762,3748,59745,1591,70538,54,71826,6111,772400,1870,13564,6476,,1084620.0,60814,11128,96797
Waipahu,HI,96797,United States,Fall 2022,ZCTA5 96797,72605,104590,40.6,14047,51831,6611,4490,762,3748,59745,1591,70538,54,71826,6111,772400,1870,13564,6476,,1084620.0,60814,11128,96797
Waipahu,HI,96797,United States,Fall 2022,ZCTA5 96797,72605,104590,40.6,14047,51831,6611,4490,762,3748,59745,1591,70538,54,71826,6111,772400,1870,13564,6476,,1084620.0,60814,11128,96797
Wake Forest,NC,27587,United States,Fall 2021,ZCTA5 27587,78666,116593,40.7,6404,52992,5298,57545,11696,55786,60437,1763,78357,22,77902,3481,412100,1348,22349,5568,,937360.0,62116,8349,27587
Walla Walla,WA,99362,United States,Fall 2022,ZCTA5 99362,43028,63778,39.8,4891,29415,3557,33513,1019,30252,36015,1166,40456,0,39631,4526,348000,1080,10672,5774,,230510.0,36551,7217,99362
Walnut,CA,91789,United States,Fall 2019,ZCTA5 91789,41377,123555,46.1,4165,30520,2672,6742,995,4177,34488,956,41328,0,41314,2986,910400,2690,10412,2286,,583105.0,34894,5657,91789
Walnut,CA,91789,United States,Fall 2019,ZCTA5 91789,41377,123555,46.1,4165,30520,2672,6742,995,4177,34488,956,41328,0,41314,2986,910400,2690,10412,2286,,583105.0,34894,5657,91789
Walnut,CA,91789,United States,Fall 2019,ZCTA5 91789,41377,123555,46.1,4165,30520,2672,6742,995,4177,34488,956,41328,0,41314,2986,910400,2690,10412,2286,,583105.0,34894,5657,91789
Walnut,CA,91789,United States,Fall 2019,ZCTA5 91789,41377,123555,46.1,4165,30520,2672,6742,995,4177,34488,956,41328,0,41314,2986,910400,2690,10412,2286,,583105.0,34894,5657,91789
Walnut,CA,91789,United States,Fall 2019,ZCTA5 91789,41377,123555,46.1,4165,30520,2672,6742,995,4177,34488,956,41328,0,41314,2986,910400,2690,10412,2286,,583105.0,34894,5657,91789
Walnut,CA,91789,United States,Fall 2020,ZCTA5 91789,41377,123555,46.1,4165,30520,2672,6742,995,4177,34488,956,41328,0,41314,2986,910400,2690,10412,2286,,583105.0,34894,5657,91789
Walnut,CA,91789,United States,Fall 2020,ZCTA5 91789,41377,123555,46.1,4165,30520,2672,6742,995,4177,34488,956,41328,0,41314,2986,910400,2690,10412,2286,,583105.0,34894,5657,91789
Walnut,CA,91789,United States,Fall 2022,ZCTA5 91789,41377,123555,46.1,4165,30520,2672,6742,995,4177,34488,956,41328,0,41314,2986,910400,2690,10412,2286,,583105.0,34894,5657,91789
Walnut,CA,91789,United States,Fall 2022,ZCTA5 91789,41377,123555,46.1,4165,30520,2672,6742,995,4177,34488,956,41328,0,41314,2986,910400,2690,10412,2286,,583105.0,34894,5657,91789
Walnut,CA,91789,United States,Fall 2022,ZCTA5 91789,41377,123555,46.1,4165,30520,2672,6742,995,4177,34488,956,41328,0,41314,2986,910400,2690,10412,2286,,583105.0,34894,5657,91789
Walnut Creek,CA,94596,United States,Fall 2019,ZCTA5 94596,23795,135422,38.0,1129,17888,948,16976,549,16140,20495,662,23758,0,23746,1414,1241200,2420,4839,5899,,355990.0,20835,3920,94596
